dt, snp, Rnp
0, 0, -0.4
16666.6666666667, 0, -5.73333333333334
33333.3333333333, 0, -11.0666666666667
50000, 0, -16.4
66666.6666666667, 0, -21.7333333333333
83333.3333333333, 0, -27.0666666666667
100000, 0, -32.4
116666.666666667, 0, -37.7333333333333
133333.333333333, 0, -43.0666666666667
150000, 0, -48.4
166666.666666667, 0, -53.7333333333333
183333.333333333, 0, -59.0666666666667
200000, 0, -64.4
216666.666666667, 0, -69.7333333333334
233333.333333333, 0, -75.0666666666667
250000, 0, -80.4
266666.666666667, 0, -85.7333333333334
283333.333333333, 0, -91.0666666666667
300000, 0, -96.4
316666.666666667, 0, -101.733333333333
333333.333333333, 0, -107.066666666667
350000, 0, -112.4
366666.666666667, 0, -117.733333333333
383333.333333333, 0, -123.066666666667
400000, 0, -128.4
416666.666666667, 0, -133.733333333333
433333.333333333, 0, -139.066666666667
450000, 0, -144.4
466666.666666667, 0, -149.733333333333
483333.333333333, 0, -155.066666666667

0, 0.0344827586206897, -0.36551724137931
16666.6666666667, 0.0344827586206897, -5.68611172120946
33333.3333333333, 0.0344827586206897, -11.0067062010396
50000, 0.0344827586206897, -16.3273006808698
66666.6666666667, 0.0344827586206897, -21.6478951606999
83333.3333333333, 0.0344827586206897, -26.9684896405301
100000, 0.0344827586206897, -32.2890841203602
116666.666666667, 0.0344827586206897, -37.6096786001904
133333.333333333, 0.0344827586206897, -42.9302730800205
150000, 0.0344827586206897, -48.2508675598507
166666.666666667, 0.0344827586206897, -53.5714620396808
183333.333333333, 0.0344827586206897, -58.892056519511
200000, 0.0344827586206897, -64.2126509993411
216666.666666667, 0.0344827586206897, -69.5332454791713
233333.333333333, 0.0344827586206897, -74.8538399590014
250000, 0.0344827586206897, -80.1744344388316
266666.666666667, 0.0344827586206897, -85.4950289186617
283333.333333333, 0.0344827586206897, -90.8156233984919
300000, 0.0344827586206897, -96.136217878322
316666.666666667, 0.0344827586206897, -101.456812358152
333333.333333333, 0.0344827586206897, -106.777406837982
350000, 0.0344827586206897, -112.098001317812
366666.666666667, 0.0344827586206897, -117.418595797643
383333.333333333, 0.0344827586206897, -122.739190277473
400000, 0.0344827586206897, -128.059784757303
416666.666666667, 0.0344827586206897, -133.380379237133
433333.333333333, 0.0344827586206897, -138.700973716963
450000, 0.0344827586206897, -144.021568196793
466666.666666667, 0.0344827586206897, -149.342162676624
483333.333333333, 0.0344827586206897, -154.662757156454

0, 0.0689655172413793, -0.331034482758621
16666.6666666667, 0.0689655172413793, -5.60979755688322
33333.3333333333, 0.0689655172413793, -10.8885606310078
