dt, snp, Rnp
0, 0, -0.8
16666.6666666667, 0, -6.13333333333333
33333.3333333333, 0, -11.4666666666667
50000, 0, -16.8
66666.6666666667, 0, -22.1333333333333
83333.3333333333, 0, -27.4666666666667
100000, 0, -32.8
116666.666666667, 0, -38.1333333333333
133333.333333333, 0, -43.4666666666667
150000, 0, -48.8
166666.666666667, 0, -54.1333333333333
183333.333333333, 0, -59.4666666666667
200000, 0, -64.8
216666.666666667, 0, -70.1333333333334
233333.333333333, 0, -75.4666666666667
250000, 0, -80.8
266666.666666667, 0, -86.1333333333334
283333.333333333, 0, -91.4666666666667
300000, 0, -96.8
316666.666666667, 0, -102.133333333333
333333.333333333, 0, -107.466666666667
350000, 0, -112.8
366666.666666667, 0, -118.133333333333
383333.333333333, 0, -123.466666666667
400000, 0, -128.8
416666.666666667, 0, -134.133333333333
433333.333333333, 0, -139.466666666667
450000, 0, -144.8
466666.666666667, 0, -150.133333333333
483333.333333333, 0, -155.466666666667

0, 0.0344827586206897, -0.76551724137931
16666.6666666667, 0.0344827586206897, -6.08611172120946
33333.3333333333, 0.0344827586206897, -11.4067062010396
50000, 0.0344827586206897, -16.7273006808698
66666.6666666667, 0.0344827586206897, -22.0478951606999
83333.3333333333, 0.0344827586206897, -27.3684896405301
100000, 0.0344827586206897, -32.6890841203602
116666.666666667, 0.0344827586206897, -38.0096786001904
133333.333333333, 0.0344827586206897, -43.3302730800205
150000, 0.0344827586206897, -48.6508675598507
166666.666666667, 0.0344827586206897, -53.9714620396808
183333.333333333, 0.0344827586206897, -59.292056519511
200000, 0.0344827586206897, -64.6126509993411
216666.666666667, 0.0344827586206897, -69.9332454791713
233333.333333333, 0.0344827586206897, -75.2538399590014
250000, 0.0344827586206897, -80.5744344388316
266666.666666667, 0.0344827586206897, -85.8950289186617
283333.333333333, 0.0344827586206897, -91.2156233984919
300000, 0.0344827586206897, -96.536217878322
316666.666666667, 0.0344827586206897, -101.856812358152
333333.333333333, 0.0344827586206897, -107.177406837982
350000, 0.0344827586206897, -112.498001317812
366666.666666667, 0.0344827586206897, -117.818595797643
383333.333333333, 0.0344827586206897, -123.139190277473
400000, 0.0344827586206897, -128.459784757303
416666.666666667, 0.0344827586206897, -133.780379237133
433333.333333333, 0.0344827586206897, -139.100973716963
450000, 0.0344827586206897, -144.421568196793
466666.666666667, 0.0344827586206897, -149.742162676624
483333.333333333, 0.0344827586206897, -155.062757156454

0, 0.0689655172413793, -0.731034482758621
16666.6666666667, 0.0689655172413793, -6.00979755688322
33333.3333333333, 0.0689655172413793, -11.2885606310078
50000, 0.0689655172413793, -16.5673237051324
66666.6666666667, 0.0689655172413793, -21.846086779257
83333.3333333333, 0.0689655172413793, -27.1248498533816
100000, 0.0689655172413793, -32.4036129275062
116666.666666667, 0.0689655172413793, -37.6823760016308
133333.333333333, 0.0689655172413793, -42.9611390757555
150000, 0.0689655172413793, -48.2399021498801
166666.666666667, 0.0689655172413793, -53.5186652240047
183333.333333333, 0.0689655172413793, -58.7974282981293
200000, 0.0689655172413793, -64.0761913722539
216666.666666667, 0.0689655172413793, -69.3549544463785
233333.333333333, 0.0689655172413793, -74.6337175205031
250000, 0.0689655172413793, -79.9124805946277
266666.666666667, 0.0689655172413793, -85.1912436687523
283333.333333333, 0.0689655172413793, -90.4700067428769
300000, 0.0689655172413793, -95.7487698170015
316666.666666667, 0.0689655172413793, -101.027532891126
333333.333333333, 0.0689655172413793, -106.306295965251
350000, 0.0689655172413793, -111.585059039375
366666.666666667, 0.0689655172413793, -116.8638221135
383333.333333333, 0.0689655172413793, -122.142585187624
400000, 0.0689655172413793, -127.421348261749
416666.666666667, 0.0689655172413793, -132.700111335874
433333.333333333, 0.0689655172413793, -137.978874409998
450000, 0.0689655172413793, -143.257637484123
466666.666666667, 0.0689655172413793, -148.536400558247
483333.333333333, 0.0689655172413793, -153.815163632372

0, 0.103448275862069, -0.696551724137931
16666.6666666667, 0.103448275862069, -5.8984981961574
33333.3333333333, 0.103448275862069, -11.1004446681769
50000, 0.103448275862069, -16.3023911401963
66666.6666666667, 0.103448275862069, -21.5043376122158
