s, 	 Rs, 	 dRs
0.51515151515151513806, 	2.9604726160689462944, 	10.573594141907245003
0.52525252525252530411, 	3.0670599748759741487, 	10.526849302844045297
0.53535353535353535914, 	3.1730591191098804771, 	10.457206103738826641
0.54545454545454541417, 	3.2782414307004463794, 	10.36522440204246287
0.55555555555555558023, 	3.3823848238482394635, 	10.251635930993456824
0.56565656565656563526, 	3.4852754222262736228, 	10.117332209265713416
0.57575757575757580131, 	3.5867091017898919958, 	9.9633500833201722457
0.58585858585858585634, 	3.6864928772361871268, 	9.7908552973682869691
0.59595959595959591137, 	3.7844461143614851473, 	9.6011245262295030756
0.60606060606060607743, 	3.8804015550939983115, 	9.3955263296073319168
0.61616161616161613246, 	3.9742061466553235682, 	9.1755014923778634994
0.62626262626262629851, 	4.0657216709585792813, 	8.9425432052090982893
0.63636363636363635354, 	4.1548251748251745497, 	8.6981775147929010217
0.6464646464646465196, 	4.2414092057580123907, 	8.4439444353575439095
0.65656565656565657463, 	4.3253818617319836903, 	8.1813800655434114617
0.66666666666666662966, 	4.4066666666666662877, 	7.91200000000000081
0.67676767676767679571, 	4.4852022858734272859, 	7.6372842660796580461
0.68686868686868685074, 	4.560942097790800176, 	7.3586639555209689689
0.6969696969696970168, 	4.6338536397359924024, 	7.077509661536594443
0.70707070707070707183, 	4.7039179462276488053, 	6.7951217753917374509
0.71717171717171712686, 	4.7711287987167816382, 	6.51272264510306087
0.72727272727272729291, 	4.8354919053549192398, 	6.2314505535747795051
0.73737373737373734794, 	4.897024028797551054, 	5.9523554351390508543
0.747474747474747514, 	4.9557520790597342497, 	5.676396218482619993
0.75757575757575756903, 	5.0117121871838854474, 	5.4044396603478697116
0.76767676767676762406, 	5.0649487740209391262, 	5.1372605179102750483
0.77777777777777779011, 	5.1155136268343825989, 	4.8755428978284101049
0.78787878787878784514, 	5.1634649947753388233, 	4.6198826159334149821
0.7979797979797980112, 	5.208866712601089688, 	4.37079040255896345
0.80808080808080806623, 	5.2517873603659737114, 	4.1286957937434962673
0.81818181818181823228, 	5.2922994652406423199, 	3.893951557093426441
0.82828282828282828731, 	5.3304787501422321583, 	3.6668385121445132846
0.83838383838383834235, 	5.3664034325056020336, 	3.4475706178279494907
0.8484848484848485084, 	5.4001535753080869284, 	3.2363002134515750363
0.85858585858585856343, 	5.4318104913846729787, 	3.0331233138545035111
0.86868686868686872948, 	5.4614562011389509166, 	2.8380848735938677407
0.87878787878787878451, 	5.4891729429652418304, 	2.6511839487833750439
0.88888888888888883955, 	5.5150427350427344564, 	2.4723786982248521227
0.8989898989898990056, 	5.5391469866348312934, 	2.3015911775412014606
0.90909090909090906063, 	5.5615661566156617823, 	2.1387118909910789455
0.91919191919191922668, 	5.5823794566394928651, 	1.9836040754447659129
0.92929292929292928171, 	5.6016645961553752642, 	1.8361076996012029028
0.93939393939393944777, 	5.6194975663369453045, 	1.6960431689441310965
0.9494949494949495028, 	5.6359524599339518858, 	1.5632147332179102683
0.95959595959595955783, 	5.6511013240467944385, 	1.4374135984210669736
0.96969696969696972388, 	5.6650140428677024929, 	1.3184207495538360355
0.97979797979797977892, 	5.6777582475128420825, 	1.2060094937090661826
0.98989898989898994497, 	5.6893992501800934036, 	1.0999477356627920255
1, 	5.7000000000000010658, 	1
