iter,	 x,	 y
0,	0.10000000000000000555,	 2.9940813810110973314
1,	0.80238958235738844227,	 0.69020385237303893966
2,	0.75724828639160923771,	 0.02451305467148234829
3,	0.75551936783177175982,	 0.00027339829510675262014
4,	0.75549988744078211411,	 9.4389428539898290182e-07
5,	0.75549982001573134927,	 9.0762042326275604864e-10
