iter,	 x,	 y
0,	0.5,	 2.563636363636363491
1,	0.75,	 0.47631578947368446997
2,	0.7846045481988327408,	 0.021748146870392726093
3,	0.78314698763750889565,	 2.5566309530322683941e-05
4,	0.78314527011859247363,	 3.6448066786931576644e-11
