iter,	 x,	 y
0,	0.9000000000000000222,	 4.7940813810110975979
1,	0.18598987556027823942,	 0.93236557690493870876
2,	0.12500798605654808715,	 0.038665978441637327556
3,	0.12211286956199660092,	 0.00027496436752805220038
4,	0.12209198226688489086,	 1.4747987719943012053e-08
5,	0.12209198114645380961,	 1.1102230246251565404e-16
