iter,	 x,	 y
0,	0.5,	 0.43636363636363634244
1,	0.34725682435543919757,	 0.020632637456062447034
2,	0.35697483585639011583,	 0.00048348226708108676952
3,	0.35675636196496435248,	 2.0097862493684282015e-07
4,	0.35675627107205692967,	 3.4749980670767399715e-14
