iter,	 x,	 y
0,	0.5,	 0.59999999999999986677
1,	0.55660377358490564781,	 0.006876015518784805991
2,	0.55727534831181191333,	 2.8288115896391019533e-06
3,	0.55727562482741954675,	 4.8272497110701806378e-13
