iter,	 x,	 y
0,	0.9000000000000000222,	 4.2725274725274724474
1,	0.71315786694268124002,	 1.6467854725226196422
2,	0.57682223931069542822,	 0.42891129583686238291
3,	0.50760568921587345681,	 0.068716657093557342861
4,	0.49175514627624078434,	 0.0026475175077553259051
5,	0.49109435207527524225,	 4.3042207549803812583e-06
6,	0.49109327428224841539,	 1.1419420964386972628e-11
