s, 	 Rs, 	 dRs
0.28282828282828281763, 	-0.07679403476828375319, 	1.3445451653189413044
0.29292929292929292817, 	-0.063123659518015934333, 	1.3621951109619836462
0.30303030303030303871, 	-0.049274943392590447866, 	1.3798443538460372082
0.31313131313131314926, 	-0.035248275051318889162, 	1.3974164972200604495
0.3232323232323232598, 	-0.02104483983678615, 	1.4148302666299787944
0.33333333333333331483, 	-0.0066666666666667373509, 	1.4319999999999999396
0.34343434343434342537, 	0.0078833306114480528048, 	1.4488362540964632164
0.35353535353535353591, 	0.022601318579518137053, 	1.4652465272098467164
0.36363636363636364646, 	0.037482517482517518914, 	1.4811360946745564249
0.373737373737373757, 	0.052521183443876684471, 	1.4964089503255688651
0.38383838383838381203, 	0.067710600682527044558, 	1.5109688432736163577
0.39393939393939392257, 	0.08304308462480691766, 	1.5247203956004582448
0.40404040404040403311, 	0.098509996640285896197, 	1.5375702828893438312
0.41414141414141414366, 	0.11410177093031403928, 	1.5494284560855180466
0.4242424242424242542, 	0.129807953865404474, 	1.5602093802075107654
0.43434343434343436474, 	0.1456172558078275836, 	1.5698332630791069775
0.44444444444444441977, 	0.16151761517615173536, 	1.5782272456870911626
0.45454545454545453032, 	0.17749627421758562562, 	1.5853265251276540404
0.46464646464646464086, 	0.19353986566169306682, 	1.5910753814836766651
0.4747474747474747514, 	0.20963450914600920139, 	1.5954280814277528311
0.48484848484848486194, 	0.22576591604114543133, 	1.5983496338692029237
0.49494949494949497248, 	0.2419195010706947091, 	1.5998163764970410039
0.50505050505050508303, 	0.25808049892930534641, 	1.5998163764970410039
0.51515151515151513806, 	0.27423408395885462419, 	1.5983496338692027017
0.52525252525252530411, 	0.29036549085399088188, 	1.5954280814277528311
0.53535353535353535914, 	0.30646013433830693318, 	1.5910753814836766651
0.54545454545454541417, 	0.32250372578241426336, 	1.5853265251276540404
0.55555555555555558023, 	0.3384823848238482924, 	1.5782272456870911626
0.56565656565656563526, 	0.3543827441921724164, 	1.5698332630791069775
0.57575757575757580131, 	0.37019204613459560926, 	1.5602093802075107654
0.58585858585858585634, 	0.38589822906968596072, 	1.5494284560855180466
0.59595959595959591137, 	0.40149000335971396503, 	1.5375702828893440532
0.60606060606060607743, 	0.41695691537519308234, 	1.5247203956004582448
0.61616161616161613246, 	0.43228939931747284442, 	1.5109688432736163577
0.62626262626262629851, 	0.44747881655612331553, 	1.4964089503255686431
0.63636363636363635354, 	0.46251748251748248109, 	1.4811360946745564249
0.6464646464646465196, 	0.47739868142048191846, 	1.4652465272098464943
0.65656565656565657463, 	0.49211666938855203046, 	1.4488362540964632164
0.66666666666666662966, 	0.50666666666666659857, 	1.4319999999999999396
0.67676767676767679571, 	0.52104483983678617776, 	1.4148302666299785724
0.68686868686868685074, 	0.53524827505131888916, 	1.3974164972200604495
0.6969696969696970168, 	0.54927494339259053113, 	1.3798443538460372082
0.70707070707070707183, 	0.56312365951801590658, 	1.3621951109619836462
0.71717171717171712686, 	0.57679403476828361441, 	1.3445451653189413044
0.72727272727272729291, 	0.59028642590286428682, 	1.3269656595984238301
0.73737373737373734794, 	0.60360188058772568098, 	1.3095222146961906784
0.747474747474747514, 	0.61674208069880920302, 	1.2922747636551636941
0.75757575757575756903, 	0.62970928442626561417, 	1.2752774787717418015
0.76767676767676762406, 	0.64250626807327837486, 	1.258578782369392135
0.77777777777777779011, 	0.65513626834381555319, 	1.2422214311142756316
0.78787878787878784514, 	0.6676029258098222785, 	1.2262426634958383254
0.7979797979797980112, 	0.67991023014362883536, 	1.2106744001599352156
0.80808080808080806623, 	0.69206246759863088158, 	1.1955434871089685167
0.81818181818181823228, 	0.70406417112299468641, 	1.1808719723183391803
0.82828282828282828731, 	0.71592007339904106811, 	1.166677407009031997
0.83838383838383834235, 	0.72763506301644853558, 	1.1529731636142468432
0.8484848484848485084, 	0.73921414391130091381, 	1.139768763340723412
0.85858585858585856343, 	0.75066239813578450324, 	1.1270702071159064417
0.86868686868686872948, 	0.76198495196512383565, 	1.1148803045996167338
0.87878787878787878451, 	0.77318694529896403456, 	1.1031989967989610513
0.88888888888888883955, 	0.78427350427350428497, 	1.0920236686390532022
0.8989898989898990056, 	0.79524971696770729856, 	1.0813494485963250913
0.90909090909090906063, 	0.8061206120612061099, 	1.0711694931869424341
0.91919191919191922668, 	0.81689114028239262488, 	1.0614752547152979112
0.92929292929292928171, 	0.82756615847183212509, 	1.0522567312250752369
