dt, snp, Rnp
0, 0, -0.7
16666.6666666667, 0, -6.03333333333333
33333.3333333333, 0, -11.3666666666667
50000, 0, -16.7
66666.6666666667, 0, -22.0333333333333
83333.3333333333, 0, -27.3666666666667
100000, 0, -32.7
116666.666666667, 0, -38.0333333333333
133333.333333333, 0, -43.3666666666667
150000, 0, -48.7
166666.666666667, 0, -54.0333333333334
183333.333333333, 0, -59.3666666666667
200000, 0, -64.7
216666.666666667, 0, -70.0333333333334
233333.333333333, 0, -75.3666666666667
250000, 0, -80.7
266666.666666667, 0, -86.0333333333334
283333.333333333, 0, -91.3666666666667
300000, 0, -96.7
316666.666666667, 0, -102.033333333333
333333.333333333, 0, -107.366666666667
350000, 0, -112.7
366666.666666667, 0, -118.033333333333
383333.333333333, 0, -123.366666666667
400000, 0, -128.7
416666.666666667, 0, -134.033333333333
433333.333333333, 0, -139.366666666667
450000, 0, -144.7
466666.666666667, 0, -150.033333333333
483333.333333333, 0, -155.366666666667

0, 0.0344827586206897, -0.66551724137931
16666.6666666667, 0.0344827586206897, -5.98611172120946
33333.3333333333, 0.0344827586206897, -11.3067062010396
50000, 0.0344827586206897, -16.6273006808698
66666.6666666667, 0.0344827586206897, -21.9478951606999
83333.3333333333, 0.0344827586206897, -27.2684896405301
100000, 0.0344827586206897, -32.5890841203602
116666.666666667, 0.0344827586206897, -37.9096786001904
133333.333333333, 0.0344827586206897, -43.2302730800205
150000, 0.0344827586206897, -48.5508675598507
166666.666666667, 0.0344827586206897, -53.8714620396808
183333.333333333, 0.0344827586206897, -59.192056519511
200000, 0.0344827586206897, -64.5126509993411
216666.666666667, 0.0344827586206897, -69.8332454791713
233333.333333333, 0.0344827586206897, -75.1538399590014
250000, 0.0344827586206897, -80.4744344388316
266666.666666667, 0.0344827586206897, -85.7950289186617
283333.333333333, 0.0344827586206897, -91.1156233984919
300000, 0.0344827586206897, -96.436217878322
316666.666666667, 0.0344827586206897, -101.756812358152
333333.333333333, 0.0344827586206897, -107.077406837982
350000, 0.0344827586206897, -112.398001317812
366666.666666667, 0.0344827586206897, -117.718595797643
383333.333333333, 0.0344827586206897, -123.039190277473
400000, 0.0344827586206897, -128.359784757303
416666.666666667, 0.0344827586206897, -133.680379237133
433333.333333333, 0.0344827586206897, -139.000973716963
450000, 0.0344827586206897, -144.321568196793
466666.666666667, 0.0344827586206897, -149.642162676624
483333.333333333, 0.0344827586206897, -154.962757156454

0, 0.0689655172413793, -0.631034482758621
16666.6666666667, 0.0689655172413793, -5.90979755688322
33333.3333333333, 0.0689655172413793, -11.1885606310078
50000, 0.0689655172413793, -16.4673237051324
