iter,	 x,	 y
0,	0.9000000000000000222,	 0.0025893958076448342354
1,	0.9024569591397237911,	 6.4755067330501958622e-06
2,	0.90245082476631477419,	 1.2581158337354736432e-11
3,	0.90245082477823312939,	 3.3306690738754696213e-16
