iter,	 x,	 y
0,	0.9000000000000000222,	 4.2725274725274724474
1,	0.48405771989424517532,	 0.027617095477667996661
2,	0.49002815353311690583,	 0.0042424628038397749208
3,	0.49109606926799953541,	 1.1161945404403184057e-05
4,	0.49109327429861882042,	 7.6795014791741778026e-11
