dt, snp, Rnp
0, 0, -0.5
16666.6666666667, 0, -5.83333333333333
33333.3333333333, 0, -11.1666666666667
50000, 0, -16.5
66666.6666666667, 0, -21.8333333333333
83333.3333333333, 0, -27.1666666666667
100000, 0, -32.5
116666.666666667, 0, -37.8333333333333
133333.333333333, 0, -43.1666666666667
150000, 0, -48.5
166666.666666667, 0, -53.8333333333333
183333.333333333, 0, -59.1666666666667
200000, 0, -64.5
216666.666666667, 0, -69.8333333333334
233333.333333333, 0, -75.1666666666667
250000, 0, -80.5
266666.666666667, 0, -85.8333333333334
283333.333333333, 0, -91.1666666666667
300000, 0, -96.5
316666.666666667, 0, -101.833333333333
333333.333333333, 0, -107.166666666667
350000, 0, -112.5
366666.666666667, 0, -117.833333333333
383333.333333333, 0, -123.166666666667
400000, 0, -128.5
416666.666666667, 0, -133.833333333333
433333.333333333, 0, -139.166666666667
450000, 0, -144.5
466666.666666667, 0, -149.833333333333
483333.333333333, 0, -155.166666666667

0, 0.0344827586206897, -0.46551724137931
16666.6666666667, 0.0344827586206897, -5.78611172120946
33333.3333333333, 0.0344827586206897, -11.1067062010396
50000, 0.0344827586206897, -16.4273006808698
66666.6666666667, 0.0344827586206897, -21.7478951606999
83333.3333333333, 0.0344827586206897, -27.0684896405301
100000, 0.0344827586206897, -32.3890841203602
116666.666666667, 0.0344827586206897, -37.7096786001904
133333.333333333, 0.0344827586206897, -43.0302730800205
150000, 0.0344827586206897, -48.3508675598507
166666.666666667, 0.0344827586206897, -53.6714620396808
183333.333333333, 0.0344827586206897, -58.992056519511
200000, 0.0344827586206897, -64.3126509993411
216666.666666667, 0.0344827586206897, -69.6332454791713
233333.333333333, 0.0344827586206897, -74.9538399590014
250000, 0.0344827586206897, -80.2744344388316
266666.666666667, 0.0344827586206897, -85.5950289186617
283333.333333333, 0.0344827586206897, -90.9156233984919
300000, 0.0344827586206897, -96.236217878322
316666.666666667, 0.0344827586206897, -101.556812358152
333333.333333333, 0.0344827586206897, -106.877406837982
350000, 0.0344827586206897, -112.198001317812
366666.666666667, 0.0344827586206897, -117.518595797643
383333.333333333, 0.0344827586206897, -122.839190277473
400000, 0.0344827586206897, -128.159784757303
416666.666666667, 0.0344827586206897, -133.480379237133
433333.333333333, 0.0344827586206897, -138.800973716963
450000, 0.0344827586206897, -144.121568196793
466666.666666667, 0.0344827586206897, -149.442162676623
483333.333333333, 0.0344827586206897, -154.762757156454

0, 0.0689655172413793, -0.431034482758621
16666.6666666667, 0.0689655172413793, -5.70979755688322
33333.3333333333, 0.0689655172413793, -10.9885606310078
50000, 0.0689655172413793, -16.2673237051324
66666.6666666667, 0.0689655172413793, -21.546086779257
83333.3333333333, 0.0689655172413793, -26.8248498533816
100000, 0.0689655172413793, -32.1036129275062
116666.666666667, 0.0689655172413793, -37.3823760016308
133333.333333333, 0.0689655172413793, -42.6611390757555
150000, 0.0689655172413793, -47.93990214988
166666.666666667, 0.0689655172413793, -53.2186652240047
183333.333333333, 0.0689655172413793, -58.4974282981293
200000, 0.0689655172413793, -63.7761913722539
216666.666666667, 0.0689655172413793, -69.0549544463785
233333.333333333, 0.0689655172413793, -74.3337175205031
250000, 0.0689655172413793, -79.6124805946277
266666.666666667, 0.0689655172413793, -84.8912436687523
283333.333333333, 0.0689655172413793, -90.1700067428769
300000, 0.0689655172413793, -95.4487698170015
316666.666666667, 0.0689655172413793, -100.727532891126
333333.333333333, 0.0689655172413793, -106.006295965251
350000, 0.0689655172413793, -111.285059039375
366666.666666667, 0.0689655172413793, -116.5638221135
383333.333333333, 0.0689655172413793, -121.842585187624
400000, 0.0689655172413793, -127.121348261749
416666.666666667, 0.0689655172413793, -132.400111335874
433333.333333333, 0.0689655172413793, -137.678874409998
450000, 0.0689655172413793, -142.957637484123
466666.666666667, 0.0689655172413793, -148.236400558248
483333.333333333, 0.0689655172413793, -153.515163632372

