dt, snp, Rnp
0, 0, -0.1
16666.6666666667, 0, -5.43333333333333
33333.3333333333, 0, -10.7666666666667
50000, 0, -16.1
66666.6666666667, 0, -21.4333333333333
83333.3333333333, 0, -26.7666666666667
100000, 0, -32.1
116666.666666667, 0, -37.4333333333333
133333.333333333, 0, -42.7666666666667
150000, 0, -48.1
166666.666666667, 0, -53.4333333333334
183333.333333333, 0, -58.7666666666667
200000, 0, -64.1
216666.666666667, 0, -69.4333333333334
233333.333333333, 0, -74.7666666666667
250000, 0, -80.1
266666.666666667, 0, -85.4333333333334
283333.333333333, 0, -90.7666666666667
300000, 0, -96.1
316666.666666667, 0, -101.433333333333
333333.333333333, 0, -106.766666666667
350000, 0, -112.1
366666.666666667, 0, -117.433333333333
383333.333333333, 0, -122.766666666667
400000, 0, -128.1
416666.666666667, 0, -133.433333333333
433333.333333333, 0, -138.766666666667
450000, 0, -144.1
466666.666666667, 0, -149.433333333333
483333.333333333, 0, -154.766666666667

0, 0.0344827586206897, -0.0655172413793104
16666.6666666667, 0.0344827586206897, -5.38611172120946
33333.3333333333, 0.0344827586206897, -10.7067062010396
50000, 0.0344827586206897, -16.0273006808698
66666.6666666667, 0.0344827586206897, -21.3478951606999
83333.3333333333, 0.0344827586206897, -26.6684896405301
100000, 0.0344827586206897, -31.9890841203602
116666.666666667, 0.0344827586206897, -37.3096786001904
133333.333333333, 0.0344827586206897, -42.6302730800205
150000, 0.0344827586206897, -47.9508675598507
166666.666666667, 0.0344827586206897, -53.2714620396808
183333.333333333, 0.0344827586206897, -58.592056519511
200000, 0.0344827586206897, -63.9126509993411
216666.666666667, 0.0344827586206897, -69.2332454791713
233333.333333333, 0.0344827586206897, -74.5538399590014
250000, 0.0344827586206897, -79.8744344388316
266666.666666667, 0.0344827586206897, -85.1950289186617
283333.333333333, 0.0344827586206897, -90.5156233984919
300000, 0.0344827586206897, -95.836217878322
316666.666666667, 0.0344827586206897, -101.156812358152
333333.333333333, 0.0344827586206897, -106.477406837982
350000, 0.0344827586206897, -111.798001317812
366666.666666667, 0.0344827586206897, -117.118595797643
383333.333333333, 0.0344827586206897, -122.439190277473
400000, 0.0344827586206897, -127.759784757303
416666.666666667, 0.0344827586206897, -133.080379237133
433333.333333333, 0.0344827586206897, -138.400973716963
450000, 0.0344827586206897, -143.721568196793
466666.666666667, 0.0344827586206897, -149.042162676623
483333.333333333, 0.0344827586206897, -154.362757156454

0, 0.0689655172413793, -0.0310344827586207
16666.6666666667, 0.0689655172413793, -5.30979755688322
33333.3333333333, 0.0689655172413793, -10.5885606310078
50000, 0.0689655172413793, -15.8673237051324
66666.6666666667, 0.0689655172413793, -21.146086779257
83333.3333333333, 0.0689655172413793, -26.4248498533816
100000, 0.0689655172413793, -31.7036129275062
116666.666666667, 0.0689655172413793, -36.9823760016308
133333.333333333, 0.0689655172413793, -42.2611390757555
150000, 0.0689655172413793, -47.53990214988
