iter,	 x,	 y
0,	0.9000000000000000222,	 4.2725274725274724474
1,	0.15517241379310342531,	 0.72868877918352692458
2,	0.57758620689655171265,	 0.43365484088370909177
3,	0.41998927680391384687,	 0.24087131181958870707
4,	0.47626667855923365824,	 0.057114266211847453114
5,	0.49172283916900599854,	 0.0025180871580290919987
6,	0.49107017400748709246,	 9.2246364685633075453e-05
7,	0.49109323848870500839,	 1.4293112859942169734e-07
8,	0.49109327427939264421,	 1.4765966227514581988e-14
