dt, snp, Rnp
0, 0, -0.9
16666.6666666667, 0, -6.23333333333334
33333.3333333333, 0, -11.5666666666667
50000, 0, -16.9
66666.6666666667, 0, -22.2333333333333
83333.3333333333, 0, -27.5666666666667
100000, 0, -32.9
116666.666666667, 0, -38.2333333333333
133333.333333333, 0, -43.5666666666667
150000, 0, -48.9
166666.666666667, 0, -54.2333333333333
183333.333333333, 0, -59.5666666666667
200000, 0, -64.9
216666.666666667, 0, -70.2333333333334
233333.333333333, 0, -75.5666666666667
250000, 0, -80.9
266666.666666667, 0, -86.2333333333334
283333.333333333, 0, -91.5666666666667
300000, 0, -96.9
316666.666666667, 0, -102.233333333333
333333.333333333, 0, -107.566666666667
350000, 0, -112.9
366666.666666667, 0, -118.233333333333
383333.333333333, 0, -123.566666666667
400000, 0, -128.9
416666.666666667, 0, -134.233333333333
433333.333333333, 0, -139.566666666667
450000, 0, -144.9
466666.666666667, 0, -150.233333333333
483333.333333333, 0, -155.566666666667

0, 0.0344827586206897, -0.86551724137931
16666.6666666667, 0.0344827586206897, -6.18611172120946
33333.3333333333, 0.0344827586206897, -11.5067062010396
50000, 0.0344827586206897, -16.8273006808698
66666.6666666667, 0.0344827586206897, -22.1478951606999
83333.3333333333, 0.0344827586206897, -27.4684896405301
100000, 0.0344827586206897, -32.7890841203602
116666.666666667, 0.0344827586206897, -38.1096786001904
133333.333333333, 0.0344827586206897, -43.4302730800205
150000, 0.0344827586206897, -48.7508675598507
166666.666666667, 0.0344827586206897, -54.0714620396808
183333.333333333, 0.0344827586206897, -59.392056519511
200000, 0.0344827586206897, -64.7126509993411
216666.666666667, 0.0344827586206897, -70.0332454791713
233333.333333333, 0.0344827586206897, -75.3538399590014
250000, 0.0344827586206897, -80.6744344388316
266666.666666667, 0.0344827586206897, -85.9950289186617
283333.333333333, 0.0344827586206897, -91.3156233984919
300000, 0.0344827586206897, -96.636217878322
316666.666666667, 0.0344827586206897, -101.956812358152
333333.333333333, 0.0344827586206897, -107.277406837982
350000, 0.0344827586206897, -112.598001317812
366666.666666667, 0.0344827586206897, -117.918595797643
383333.333333333, 0.0344827586206897, -123.239190277473
400000, 0.0344827586206897, -128.559784757303
416666.666666667, 0.0344827586206897, -133.880379237133
433333.333333333, 0.0344827586206897, -139.200973716963
450000, 0.0344827586206897, -144.521568196793
466666.666666667, 0.0344827586206897, -149.842162676624
483333.333333333, 0.0344827586206897, -155.162757156454

0, 0.0689655172413793, -0.831034482758621
16666.6666666667, 0.0689655172413793, -6.10979755688322
33333.3333333333, 0.0689655172413793, -11.3885606310078
50000, 0.0689655172413793, -16.6673237051324
66666.6666666667, 0.0689655172413793, -21.946086779257
83333.3333333333, 0.0689655172413793, -27.2248498533816
100000, 0.0689655172413793, -32.5036129275062
116666.666666667, 0.0689655172413793, -37.7823760016308
133333.333333333, 0.0689655172413793, -43.0611390757554
150000, 0.0689655172413793, -48.33990214988
166666.666666667, 0.0689655172413793, -53.6186652240047
183333.333333333, 0.0689655172413793, -58.8974282981292
200000, 0.0689655172413793, -64.1761913722539
216666.666666667, 0.0689655172413793, -69.4549544463785
233333.333333333, 0.0689655172413793, -74.7337175205031
250000, 0.0689655172413793, -80.0124805946277
266666.666666667, 0.0689655172413793, -85.2912436687523
283333.333333333, 0.0689655172413793, -90.5700067428769
300000, 0.0689655172413793, -95.8487698170015
316666.666666667, 0.0689655172413793, -101.127532891126
333333.333333333, 0.0689655172413793, -106.406295965251
350000, 0.0689655172413793, -111.685059039375
366666.666666667, 0.0689655172413793, -116.9638221135
383333.333333333, 0.0689655172413793, -122.242585187624
400000, 0.0689655172413793, -127.521348261749
416666.666666667, 0.0689655172413793, -132.800111335874
433333.333333333, 0.0689655172413793, -138.078874409998
450000, 0.0689655172413793, -143.357637484123
466666.666666667, 0.0689655172413793, -148.636400558247
483333.333333333, 0.0689655172413793, -153.915163632372

0, 0.103448275862069, -0.796551724137931
16666.6666666667, 0.103448275862069, -5.9984981961574
33333.3333333333, 0.103448275862069, -11.2004446681769
50000, 0.103448275862069, -16.4023911401963
66666.6666666667, 0.103448275862069, -21.6043376122158
83333.3333333333, 0.103448275862069, -26.8062840842353
100000, 0.103448275862069, -32.0082305562547
116666.666666667, 0.103448275862069, -37.2101770282742
133333.333333333, 0.103448275862069, -42.4121235002937
150000, 0.103448275862069, -47.6140699723131
166666.666666667, 0.103448275862069, -52.8160164443326
183333.333333333, 0.103448275862069, -58.0179629163521
200000, 0.103448275862069, -63.2199093883715
216666.666666667, 0.103448275862069, -68.421855860391
233333.333333333, 0.103448275862069, -73.6238023324104
250000, 0.103448275862069, -78.8257488044299
266666.666666667, 0.103448275862069, -84.0276952764494
283333.333333333, 0.103448275862069, -89.2296417484689
300000, 0.103448275862069, -94.4315882204883
316666.666666667, 0.103448275862069, -99.6335346925078
333333.333333333, 0.103448275862069, -104.835481164527
350000, 0.103448275862069, -110.037427636547
366666.666666667, 0.103448275862069, -115.239374108566
383333.333333333, 0.103448275862069, -120.441320580586
400000, 0.103448275862069, -125.643267052605
416666.666666667, 0.103448275862069, -130.845213524625
433333.333333333, 0.103448275862069, -136.047159996644
450000, 0.103448275862069, -141.249106468664
466666.666666667, 0.103448275862069, -146.451052940683
483333.333333333, 0.103448275862069, -151.652999412702

0, 0.137931034482759, -0.762068965517241
16666.6666666667, 0.137931034482759, -5.8457923144512
33333.3333333333, 0.137931034482759, -10.9295156633852
50000, 0.137931034482759, -16.0132390123191
66666.6666666667, 0.137931034482759, -21.0969623612531
83333.3333333333, 0.137931034482759, -26.180685710187
100000, 0.137931034482759, -31.264409059121
116666.666666667, 0.137931034482759, -36.348132408055
133333.333333333, 0.137931034482759, -41.4318557569889
150000, 0.137931034482759, -46.5155791059229
166666.666666667, 0.137931034482759, -51.5993024548568
183333.333333333, 0.137931034482759, -56.6830258037908
200000, 0.137931034482759, -61.7667491527247
216666.666666667, 0.137931034482759, -66.8504725016587
233333.333333333, 0.137931034482759, -71.9341958505927
