iter,	 x,	 y
0,	0.10000000000000000555,	 0.2963414634146341875
1,	0.37431167400881060203,	 0.053380815077187615536
2,	0.33865926250240446782,	 0.00098387381089978798165
3,	0.33797645520475844139,	 3.8859737386265358339e-07
4,	0.33797618530536960302,	 6.0756955022611691675e-14
