dt,	 cputime
1,	 31.7228
5,	 6.21458
10,	 3.21562
20,	 1.62075
30,	 1.06031
40,	 0.820397
50,	 0.656475
75,	 0.409244
100,	 0.32967
125,	 0.249129
150,	 0.169836
