dt,	 cputime
1,	 0.517651
5,	 0.104094
10,	 0.097644
20,	 0.054065
30,	 0.033322
40,	 0.031991
50,	 0.027858
75,	 0.01888
100,	 0.01441
125,	 0.009788
150,	 0.009876
