dt,	 cputime
1,	 30.3344
5,	 6.22254
10,	 3.12684
20,	 1.58739
30,	 1.02772
40,	 0.800647
50,	 0.641156
75,	 0.40689
100,	 0.326418
125,	 0.248579
150,	 0.169193
