dt,	 cputime
1,	 0.532361
5,	 0.108338
10,	 0.054459
20,	 0.027649
30,	 0.042568
40,	 0.030135
50,	 0.029272
75,	 0.019927
100,	 0.015294
125,	 0.01028
150,	 0.010487
