dt,	 cputime
1,	 0.520421
5,	 0.104758
10,	 0.052878
20,	 0.026638
30,	 0.017942
40,	 0.012717
50,	 0.010866
75,	 0.007457
100,	 0.005727
125,	 0.003913
150,	 0.003932
