dt,	 cputime
10,	 0.610695933333
25,	 0.305036866667
50,	 0.128574633333
75,	 0.117249666667
100,	 0.112901266667
150,	 0.0664009666667
200,	 0.0377617333333
250,	 0.0270495666667
300,	 0.0223557666667
400,	 0.0166553
500,	 0.0163479666667
600,	 0.0169934333333
700,	 0.0162186333333
800,	 0.012986
900,	 0.0136983666667
1000,	 0.0151473333333
