dt,	 cputime
1,	 0.520466
5,	 0.104925
10,	 0.052932
20,	 0.026826
30,	 0.017975
40,	 0.01271
50,	 0.010911
75,	 0.007843
100,	 0.00647
125,	 0.004468
150,	 0.004645
