dt,	 cputime
1,	 0.540277
5,	 0.110882
10,	 0.056262
20,	 0.028643
30,	 0.01937
40,	 0.013721
50,	 0.027246
75,	 0.018549
100,	 0.0145
125,	 0.010121
150,	 0.01016
