dt,	 cputime
1,	 0.545712
5,	 0.111913
10,	 0.056552
20,	 0.028449
30,	 0.019209
40,	 0.013471
50,	 0.011701
75,	 0.007884
100,	 0.006002
125,	 0.01043
150,	 0.010344
