dt,	 cputime
1,	 38.4742
5,	 7.4213
10,	 3.70447
20,	 1.91555
30,	 1.23489
40,	 0.935943
50,	 0.735636
75,	 0.483242
100,	 0.374908
125,	 0.300889
150,	 0.19401
