dt,	 cputime
1,	 31.3713
5,	 6.32042
10,	 3.20375
20,	 1.61336
30,	 1.06212
40,	 0.81636
50,	 0.658142
75,	 0.416677
100,	 0.337502
125,	 0.254686
150,	 0.172814
