dt,	 cputime
1,	 31.5354
5,	 6.31292
10,	 3.17628
20,	 1.6031
30,	 1.04545
40,	 0.808746
50,	 0.645885
75,	 0.407853
100,	 0.330724
125,	 0.251775
150,	 0.167542
