dt,	 cputime
10,	 0.705967566667
25,	 0.270997666667
50,	 0.116088666667
75,	 0.0902939
100,	 0.0557727333333
150,	 0.0394359333333
200,	 0.0282824333333
250,	 0.0476947666667
300,	 0.0335503
400,	 0.0141980333333
500,	 0.0121767
600,	 0.010217
700,	 0.0090528
800,	 0.00610686666667
900,	 0.0071658
1000,	 0.0063299
