dt,	 cputime
1,	 32.0955
5,	 6.42891
10,	 3.19975
20,	 1.62271
30,	 1.05253
40,	 0.810327
50,	 0.651057
75,	 0.408441
100,	 0.334564
125,	 0.25412
150,	 0.170771
