dt,	 cputime
1,	 32.2882
5,	 6.75562
10,	 3.4274
20,	 1.73645
30,	 1.13929
40,	 0.88256
50,	 0.712393
75,	 0.452464
100,	 0.368048
125,	 0.277662
150,	 0.189
