dt,	 cputime
1,	 0.569238
5,	 0.115668
10,	 0.058622
20,	 0.030437
30,	 0.020678
40,	 0.014872
50,	 0.012873
75,	 0.008775
100,	 0.006714
125,	 0.010963
150,	 0.010975
