dt,	 cputime
1,	 0.545392
5,	 0.110764
10,	 0.055825
20,	 0.064314
30,	 0.048198
40,	 0.034005
50,	 0.029374
75,	 0.01982
100,	 0.01509
125,	 0.010273
150,	 0.010199
