dt,	 cputime
1,	 31.2208
5,	 6.417
10,	 3.23438
20,	 1.64376
30,	 1.07883
40,	 0.838678
50,	 0.679489
75,	 0.425687
100,	 0.346647
125,	 0.264974
150,	 0.17824
