dt,	 cputime
1,	 37.6096
5,	 7.35479
10,	 3.53959
20,	 1.77862
30,	 1.16252
40,	 0.902929
50,	 0.729867
75,	 0.475028
100,	 0.327013
125,	 0.248227
150,	 0.174781
