dt,	 cputime
1,	 32.9349
5,	 6.39229
10,	 3.30593
20,	 1.67209
30,	 1.08684
40,	 0.84582
50,	 0.68049
75,	 0.426876
100,	 0.343378
125,	 0.259602
150,	 0.177049
