dt,	 cputime
1,	 0.526632
5,	 0.106638
10,	 0.05368
20,	 0.027492
30,	 0.018474
40,	 0.013081
50,	 0.012456
75,	 0.008454
100,	 0.006836
125,	 0.004606
150,	 0.00526
