snp, Rnp, dRnp
0, -0.515686347936636, 1.01020806853425
0.0101010101010101, -0.504784850508034, 1.14825843887125
0.0202020202020202, -0.492490456529151, 1.28593801380568
0.0303030303030303, -0.478808831954137, 1.42286719383924
0.0404040404040404, -0.463749452419652, 1.55867169414167
0.0505050505050505, -0.447325536576905, 1.69298510142975
0.0606060606060606, -0.429553954075531, 1.82545133080482
0.0707070707070707, -0.410455109364202, 1.95572695237837
0.0808080808080808, -0.390052802764718, 2.08348336015615
0.0909090909090909, -0.368374070538908, 2.2084087588005
0.101010101010101, -0.345449005896222, 2.33020994745959
0.111111111111111, -0.321310563080685, 2.44861388373841
0.121212121212121, -0.295994346826315, 2.56336901498399
0.131313131313131, -0.269538389578478, 2.67424636825795
0.141414141414141, -0.241982918944561, 2.78104039456598
0.151515151515152, -0.213370117861303, 2.88356956700561
0.161616161616162, -0.183743879949671, 2.98167673638756
0.171717171717172, -0.153149562473743, 3.07522925150159
0.181818181818182, -0.121633739230775, 3.16411885446564
0.191919191919192, -0.0892439555793884, 3.24826136446484
0.202020202020202, -0.0560284876657193, 3.32759616561542
0.212121212121212, -0.0220361077381357, 3.40208551665417
0.222222222222222, 0.0126841427456274, 3.47171370164888
0.232323232323232, 0.0480831707145311, 3.53648604195336
0.242424242424242, 0.0841120384866811, 3.59642779020947
0.252525252525253, 0.120722159092612, 3.65158292735568
0.262626262626263, 0.157865479044715, 3.70201288337207
0.272727272727273, 0.19549464788489, 3.74779520191924
0.282828282828283, 0.233563174041949, 3.78902216815806
0.292929292929293, 0.272025566719654, 3.82579941791994
0.303030303030303, 0.310837463713315, 3.85824454508185
0.313131313131313, 0.349955745215822, 3.88648572253662
0.323232323232323, 0.389338633821617, 3.9106603505847
0.333333333333333, 0.428945781068599, 3.93091374495133
0.343434343434343, 0.468738340972965, 3.94739787499458
0.353535353535354, 0.50867903111048, 3.96027016104844
0.363636363636364, 0.548732181880033, 3.96969233827402
0.373737373737374, 0.588863774652179, 3.97582939289341
0.383838383838384, 0.629041469557507, 3.97884857527807
0.393939393939394, 0.669234623708268, 3.97891849307061
0.404040404040404, 0.709414300672717, 3.97620828634682
0.414141414141414, 0.749553272036569, 3.97088688578119
0.424242424242424, 0.789626011890947, 3.96312235386661
0.434343434343434, 0.829608685082664, 3.95308130845694
0.444444444444444, 0.869479130051895, 3.94092842724761
0.454545454545455, 0.909216837065495, 3.92682603127721
0.464646464646465, 0.948802922632692, 3.91093374511629
0.474747474747475, 0.988220100864611, 3.89340823109647
0.484848484848485, 1.0274526525112, 3.87440299471455
0.494949494949495, 1.06648639237941, 3.8540682582072
0.505050505050505, 1.10530863580568, 3.83255089921917
0.515151515151515, 1.14390816482469, 3.80999445146379
0.525252525252525, 1.18227519464473, 3.78653916428015
0.535353535353535, 1.22040134100925, 3.76232211800378
0.545454545454545, 1.25827958899259, 3.73747739206056
0.555555555555556, 1.29590426374671, 3.7121362826341
0.565656565656566, 1.3332710036832, 3.68642756660385
0.575757575757576, 1.37037673653995, 3.66047780815571
0.585858585858586, 1.40721965874354, 3.63441170396197
0.595959595959596, 1.44379921843284, 3.60835246203179
0.606060606060606, 1.48011610245443, 3.58242220813905
0.616161616161616, 1.51617222757063, 3.55674241200302
0.626262626262626, 1.55197073603012, 3.53143432294915
0.636363636363636, 1.58751599553134, 3.50661940138125
0.646464646464647, 1.62281360344825, 3.48241972775344
0.656565656565657, 1.65787039497324, 3.45895836445984
0.666666666666667, 1.69269445454311, 3.43635963767732
0.676767676767677, 1.72729512952777, 3.41474929509484
0.686868686868687, 1.76168304464577, 3.39425448088916
0.696969696969697, 1.79587011488675, 3.37500345035164
0.707070707070707, 1.82986955381915, 3.35712492215748
0.717171717171717, 1.86369587298, 3.34074693518454
0.727272727272727, 1.89736486650948, 3.32599503774557
0.737373737373737, 1.93089357321878, 3.31298958889336
0.747474747474748, 1.96430020576886, 3.30184189325879
0.757575757575758, 1.99760403348793, 3.2926488227346
0.767676767676768, 2.03082520147347, 3.28548550198258
0.777777777777778, 2.06398446394879, 3.28039555501928
0.787878787878788, 2.09710280438434, 3.27737833684809
0.797979797979798, 2.13020090879665, 3.27637252495276
0.808080808080808, 2.16329845228356, 3.27723544984236
0.818181818181818, 2.19641315299881, 3.27971764750351
0.828282828282828, 2.22955954373453, 3.28343238656798
0.838383838383838, 2.26274741118619, 3.2878204507821
0.848484848484849, 2.29597985998863, 3.29211135729573
0.858585858585859, 2.32925097711984, 3.29528358745141
0.868686868686869, 2.3625431078326, 3.29602839933714
0.878787878787879, 2.39582381308415, 3.29272439084218
0.888888888888889, 2.42904266590061, 3.28343300178508
0.898989898989899, 2.46212816216713, 3.26592805517173
0.909090909090909, 2.49498516419894, 3.23777422229929
0.919191919191919, 2.52749344425855, 3.19646838608031
0.929292929292929, 2.55950801307969, 3.13965233795685
0.939393939393939, 2.59086194956788, 3.06539339155002
0.94949494949495, 2.62137232512073, 2.97251102976619
0.95959595959596, 2.65084948237414, 2.86090512740738
0.96969696969697, 2.67910937056969, 2.73182087702412
0.97979797979798, 2.70598792548825, 2.58797662506277
0.98989898989899, 2.73135577543349, 2.43349252523982
1, 2.75513108957823, 2.27359384150456
