dt,	 cputime
1,	 32.5068
5,	 6.51226
10,	 3.27614
20,	 1.63496
30,	 1.07275
40,	 0.830249
50,	 0.662975
75,	 0.419401
100,	 0.344392
125,	 0.255701
150,	 0.172752
