dt,	 cputime
1,	 0.57001
5,	 0.115124
10,	 0.058451
20,	 0.029746
30,	 0.019974
40,	 0.014191
50,	 0.012208
75,	 0.008295
100,	 0.006224
125,	 0.004027
150,	 0.004031
