dt,	 cputime
1,	 38.484
5,	 7.34149
10,	 3.53351
20,	 1.82569
30,	 1.18092
40,	 0.882292
50,	 0.743332
75,	 0.494003
100,	 0.404603
125,	 0.300558
150,	 0.18149
