dt,	 cputime
1,	 0.551509
5,	 0.112074
10,	 0.056585
20,	 0.042203
30,	 0.026584
40,	 0.027963
50,	 0.029429
75,	 0.019982
100,	 0.015224
125,	 0.010326
150,	 0.010321
