dt,	 cputime
10,	 0.598464766667
25,	 0.290128
50,	 0.143039566667
75,	 0.0974840666667
100,	 0.1191003
150,	 0.0925166333333
200,	 0.0669526
250,	 0.0454648333333
300,	 0.0304871666667
400,	 0.0210577
500,	 0.0206514333333
600,	 0.0256832
700,	 0.0208693333333
800,	 0.0157264666667
900,	 0.0158115333333
1000,	 0.0158502666667
