dt,	 cputime
1,	 0.544638
5,	 0.111045
10,	 0.056305
20,	 0.02887
30,	 0.019544
40,	 0.013829
50,	 0.012508
75,	 0.018884
100,	 0.014251
125,	 0.009881
150,	 0.011033
