dt,	 cputime
1,	 0.538483
5,	 0.108968
10,	 0.055314
20,	 0.028167
30,	 0.032406
40,	 0.022831
50,	 0.019551
75,	 0.017717
100,	 0.013321
125,	 0.010206
150,	 0.010236
