dt,	 cputime
1,	 0.544599
5,	 0.11036
10,	 0.056007
20,	 0.028255
30,	 0.019247
40,	 0.013485
50,	 0.011758
75,	 0.007961
100,	 0.006079
125,	 0.004115
150,	 0.004102
