dt,	 cputime
1,	 33.2033
5,	 6.69552
10,	 3.38036
20,	 1.71017
30,	 1.12813
40,	 0.872868
50,	 0.70298
75,	 0.4299
100,	 0.361365
125,	 0.274906
150,	 0.184843
