dt,	 cputime
10,	 0.586301466667
25,	 0.2177818
50,	 0.118811366667
75,	 0.0739301
100,	 0.0907431
150,	 0.0676944333333
200,	 0.0659543666667
250,	 0.0489605333333
300,	 0.0463418333333
400,	 0.0333716666667
500,	 0.0294056666667
600,	 0.0244812666667
700,	 0.0199480666667
800,	 0.0151659333333
900,	 0.0151837666667
1000,	 0.0152415333333
