dt,	 cputime
1,	 31.7861
5,	 6.64178
10,	 3.33547
20,	 1.68197
30,	 1.09493
40,	 0.848161
50,	 0.679048
75,	 0.428017
100,	 0.346201
125,	 0.260413
150,	 0.174887
