snp, Rnp, dRnp
0, -0.215270361843697, 1.0003394472664
0.0101010101010101, -0.204469961177609, 1.13811966271389
0.0202020202020202, -0.192278863306224, 1.27565700336363
0.0303030303030303, -0.178700746146193, 1.41270925953903
0.0404040404040404, -0.163741724262497, 1.54903636077962
0.0505050505050505, -0.147410321953697, 1.68440142289308
0.0606060606060606, -0.129717435885256, 1.81857176899484
0.0707070707070707, -0.110676287575137, 1.95131991639613
0.0808080808080808, -0.0903023661159154, 2.0824245216448
0.0909090909090909, -0.0686133615927519, 2.21167127656273
0.101010101010101, -0.0456290897257411, 2.33885374874705
0.111111111111111, -0.0213714083277125, 2.4637741606998
0.121212121212121, 0.00413587377630664, 2.58624410250817
0.131313131313131, 0.0308670946744812, 2.70608517380219
0.141414141414141, 0.0587948434059803, 2.82312955155493
0.151515151515152, 0.087890069348397, 2.93722048114701
0.161616161616162, 0.118122196170278, 3.04821268897934
0.171717171717172, 0.149459239551251, 3.15597271577132
0.181818181818182, 0.181867927867755, 3.26037917051388
0.191919191919192, 0.21531382504612, 3.36132290584557
0.202020202020202, 0.249761454796385, 3.45870711637506
0.212121212121212, 0.285174425459191, 3.55244736217496
0.222222222222222, 0.321515554723876, 3.64247152031329
0.232323232323232, 0.358746993507799, 3.72871966786181
0.242424242424242, 0.39683034832424, 3.81114390032266
0.252525252525253, 0.435726801508295, 3.88970808984076
0.262626262626263, 0.475397228716068, 3.96438758791923
0.272727272727273, 0.515802313161623, 4.03516887762811
0.282828282828283, 0.556902656107572, 4.10204918049372
0.292929292929293, 0.598658883178281, 4.16503602337996
0.303030303030303, 0.641031746118665, 4.2241467707273
0.313131313131313, 0.683982219675709, 4.27940812750416
0.323232323232323, 0.727471593333674, 4.3308556181543
0.333333333333333, 0.771461557686675, 4.37853304669862
0.343434343434343, 0.815914285283644, 4.42249194297606
0.353535353535354, 0.86079250582992, 4.46279099979343
0.363636363636364, 0.906059575676713, 4.4994955055037
0.373737373737374, 0.951679541573922, 4.53267677625339
0.383838383838384, 0.997617198703112, 4.56241159183935
0.393939393939394, 1.0438381430457, 4.5887816387984
0.404040404040404, 1.09030881817632, 4.6118729640269
0.414141414141414, 1.136996556603, 4.63177544189676
0.424242424242424, 1.1838696158041, 4.6485822575043
0.434343434343434, 1.23089720913683, 4.66238940836413
0.444444444444444, 1.27804953181411, 4.67329522654563
0.454545454545455, 1.32529778216502, 4.68139992294879
0.464646464646465, 1.37261417840985, 4.68680515513238
0.474747474747475, 1.41997197119369, 4.68961361984376
0.484848484848485, 1.46734545213279, 4.689928671159
0.494949494949495, 1.51470995863616, 4.68785396492655
0.505050505050505, 1.56204187527066, 4.68349313002023
0.515151515151515, 1.60931863194242, 4.67694946674987
0.525252525252525, 1.65651869916998, 4.66832567265289
0.535353535353535, 1.70362158072656, 4.65772359580041
0.545454545454545, 1.75060780392979, 4.6452440157002
0.555555555555556, 1.797458907858, 4.63098645186927
0.565656565656566, 1.84415742977307, 4.61504900018705
0.575757575757576, 1.89068689003145, 4.59752819723082
0.585858585858586, 1.9370317757675, 4.57851891294787
0.595959595959596, 1.98317752363811, 4.55811427224287
0.606060606060606, 2.02911050192504, 4.53640560636959
0.616161616161616, 2.07481799230191, 4.51348243543002
0.626262626262626, 2.12028817158911, 4.48943248382642
0.636363636363636, 2.16551009384158, 4.46434173121327
0.646464646464647, 2.21047367314462, 4.43829450239793
0.656565656565657, 2.25516966753329, 4.41137360079497
0.666666666666667, 2.29958966450473, 4.38366049152041
0.676767676767677, 2.34372606866326, 4.35523554211017
0.686868686868687, 2.38757209213071, 4.32617833128405
0.696969696969697, 2.4311217484747, 4.29656803930864
0.707070707070707, 2.47436985106417, 4.26648393754343
0.717171717171717, 2.51731201696401, 4.23600599994606
0.727272727272727, 2.55994467774317, 4.20521566599318
0.737373737373737, 2.60226509890968, 4.17419679305041
0.747474747474748, 2.64427141012313, 4.14303684717798
0.757575757575758, 2.68596264889756, 4.11182839521337
0.767676767676768, 2.72733882122629, 4.08067097821327
0.777777777777778, 2.76840098347162, 4.04967346720367
0.787878787878788, 2.8091513510012, 4.0189570262235
0.797979797979798, 2.84959344044312, 3.98865883278192
0.808080808080808, 2.88973225405985, 3.95893672653507
0.818181818181818, 2.92957451650764, 3.92997496053458
0.828282828282828, 2.96912897585827, 3.90199118885849
0.838383838383838, 3.00840678152554, 3.87524468492826
0.848484848484849, 3.04742195017039, 3.8500454377556
0.858585858585859, 3.08619192371525, 3.8267630088812
0.868686868686869, 3.12473820526931, 3.80583245529154
0.878787878787879, 3.16308701755052, 3.78775151222361
0.888888888888889, 3.20126984303796, 3.77305733969207
0.898989898989899, 3.23932353832287, 3.76226052375334
0.909090909090909, 3.2772894071072, 3.75569628542498
0.919191919191919, 3.31521008743419, 3.75322708050846
0.929292929292929, 3.35312230394193, 3.75370464180441
0.939393939393939, 3.39104259296121, 3.75410805125981
0.94949494949495, 3.42894279914854, 3.74841480000551
0.95959595959596, 3.46671464588605, 3.72671159798035
0.96969696969697, 3.50413186333789, 3.67590991227006
0.97979797979798, 3.54083626153176, 3.58408663731133
0.98989898989899, 3.5763894971094, 3.44887191269696
1, 3.61041178884509, 3.28489704253039
