dt,	 cputime
10,	 0.648535666667
25,	 0.295084433333
50,	 0.146235833333
75,	 0.0873189666667
100,	 0.1219567
150,	 0.0744172333333
200,	 0.0650665333333
250,	 0.0549516
300,	 0.0460075666667
400,	 0.0323825
500,	 0.0280952666667
600,	 0.0234990333333
700,	 0.0190843
800,	 0.0145062666667
900,	 0.0144054
1000,	 0.0143938333333
