0 0 0.00054462 0 0.00054462 0.00054462
0 0 0.00054462 0 0.00054462 0.00054462
0 0 0.00054648 0 0.00054648 0.00054648
0 0 0.00054648 0 0.00054648 0.00054648
0 0 0.00057362 0 0.00057362 0.00057362
0 0 0.00057362 0 0.00057362 0.00057362
0 0 0.00059266 0 0.00059266 0.00059266
0 0 0.00059266 0 0.00059266 0.00059266
0 0 0.00062486 0 0.00062486 0.00062486
0 0 0.00062486 0 0.00062486 0.00062486
0 0 0.00069103 0 0.00069103 0.00069103
0 0 0.00069103 0 0.00069103 0.00069103
0 0 0.00070848 0 0.00070848 0.00070848
0 0 0.00070848 0 0.00070848 0.00070848
0 0 0.00076456 0 0.00076456 0.00076456
0 0 0.00076456 0 0.00076456 0.00076456
0 0 0.00083738 0 0.00083738 0.00083738
0 0 0.00083738 0 0.00083738 0.00083738
0 0 0.00090162 0 0.00090162 0.00090162
0 0 0.00090162 0 0.00090162 0.00090162
0 0 0.0009446 0 0.0009446 0.0009446
0 0 0.0009446 0 0.0009446 0.0009446
0 0 0.0014028 0 0.0014028 0.0014028
0 0 0.0014028 0 0.0014028 0.0014028
0 0 0.002277 0 0.002277 0.002277
0 0 0.002277 0 0.002277 0.002277
0 0 0.00389 0 0.00389 0.00389
0 0 0.00389 0 0.00389 0.00389
0 0 0.0066548 0 0.0066548 0.0066548
0 0 0.0066548 0 0.0066548 0.0066548
0 0 0.010896 0 0.008617 0.008617
0 0 0.010896 0 0.010896 0.010896
0 0 0.012056 0 0.010896 0.010896
0 0 0.012056 0 0.012056 0.012056
0 0 0.012128 0 0.012056 0.012056
0 0 0.012128 0 0.012128 0.012128
0 0 0.012323 0 0.012128 0.012128
0 0 0.012323 0 0.012323 0.012323
0 0 0.012643 0 0.012323 0.012323
0 0 0.012643 0 0.012643 0.012643
0 0 0.012837 0 0.012643 0.012643
0 0 0.012837 0 0.012837 0.012837
0 0 0.013511 0 0.012837 0.012837
0 0 0.013511 0 0.013401 0.013401
0 0 0.013721 0 0.013511 0.013511
0 0 0.013721 0 0.013511 0.013511
0 0 0.014268 0 0.013721 0.013721
0 0 0.014268 0 0.013721 0.013721
0 0 0.015031 0 0.014268 0.014268
0 0 0.015031 0 0.014268 0.014268
0 0 0.015496 0 0.015031 0.015031
0 0 0.015496 0 0.015031 0.015031
0 0 0.015734 0 0.015111 0.015111
0 0 0.015734 0 0.015111 0.015111
0 0 0.016324 0 0.015496 0.015496
0 0 0.016324 0 0.015496 0.015496
0 0 0.016557 0 0.015734 0.015734
0 0 0.016557 0 0.015734 0.015734
0 0 0.018099 0 0.016324 0.016324
0 0 0.018099 0 0.016324 0.016324
0 0 0.021604 0 0.016557 0.016557
0 0 0.021604 0 0.016557 0.016557
0 0 0.02277 0 0.018099 0.018099
0 0 0.02277 0 0.018099 0.018099
0 0 0.025953 0 0.019779 0.019779
0 0 0.025953 0 0.020567 0.020567
0 0 0.026492 0 0.020567 0.020567
0 0 0.02726 0 0.021604 0.021604
0 0 0.02726 0 0.021604 0.021604
0 0 0.030806 0 0.022328 0.022328
0 0 0.030806 0 0.022328 0.022328
0 0 0.035327 0 0.02277 0.02277
0 0 0.035327 0 0.02277 0.02277
0 0 0.035994 0 0.023184 0.023184
0 0 0.037883 0 0.023703 0.023703
0 0 0.037883 0 0.023703 0.023703
0 0 0.039831 0 0.024706 0.024706
0 0 0.039831 0 0.024706 0.024706
0 0 0.040119 0 0.025953 0.025953
0 0 0.040119 0 0.025953 0.025953
0 0 0.040133 0 0.02641 0.02641
0 0 0.040133 0 0.026492 0.026492
0 0 0.040902 0 0.026749 0.026749
0 0 0.040902 0 0.026749 0.026749
0 0 0.041084 0 0.02726 0.02726
0 0 0.041084 0 0.02726 0.02726
0 0 0.042066 0 0.027683 0.027683
0 0 0.042066 0 0.027683 0.027683
0 0 0.04234 0 0.028274 0.028274
0 0 0.04234 0 0.028565 0.028565
0 0 0.042405 0 0.028565 0.028565
0 0 0.042405 0 0.029 0.029
0 0 0.042593 0 0.029 0.029
0 0 0.042593 0 0.029195 0.029195
0 0 0.042674 0 0.029195 0.029195
0 0 0.042674 0 0.029771 0.029771
0 0 0.042679 0 0.029771 0.029771
0 0 0.042679 0 0.030052 0.030052
0 0 0.043068 0 0.030201 0.030201
0 0 0.043068 0 0.030201 0.030201
0 0 0.043293 0 0.030615 0.030615
0 0 0.043293 0 0.030615 0.030615
0 0 0.043489 0 0.030806 0.030806
0 0 0.043489 0 0.030806 0.030806
0 0 0.043497 0 0.031209 0.031209
0 0 0.043497 0 0.031209 0.031209
0 0 0.043909 0 0.031211 0.031211
0 0 0.043909 0 0.031211 0.031211
