dt,	 cputime
10,	 0.534255433333
25,	 0.226782466667
50,	 0.174609433333
75,	 0.0832453666667
100,	 0.0803050666667
150,	 0.0831795
200,	 0.0573143333333
250,	 0.0466811
300,	 0.0345023666667
400,	 0.0259024666667
500,	 0.0257290666667
600,	 0.0233737
700,	 0.0189364
800,	 0.0144567666667
900,	 0.0144318
1000,	 0.0144087333333
