dt,	 cputime
1,	 0.538068
5,	 0.108714
10,	 0.054816
20,	 0.028004
30,	 0.018969
40,	 0.013429
50,	 0.01161
75,	 0.007892
100,	 0.006058
125,	 0.004152
150,	 0.004169
