dt,	 cputime
1,	 31.9995
5,	 6.44405
10,	 3.2627
20,	 1.6393
30,	 1.07555
40,	 0.824303
50,	 0.661312
75,	 0.419085
100,	 0.331709
125,	 0.250802
150,	 0.171198
