dt,	 cputime
10,	 0.626299466667
25,	 0.269077433333
50,	 0.138798666667
75,	 0.116301166667
100,	 0.0881603666667
150,	 0.0452439
200,	 0.0680731666667
250,	 0.0491662666667
300,	 0.0488195666667
400,	 0.0296352333333
500,	 0.0269761666667
600,	 0.0252927
700,	 0.0205645
800,	 0.0155555333333
900,	 0.0158751
1000,	 0.0157597
