dt,	 cputime
1,	 0.572178
5,	 0.115556
10,	 0.058492
20,	 0.055682
30,	 0.045533
40,	 0.032119
50,	 0.027831
75,	 0.018677
100,	 0.015802
125,	 0.010289
150,	 0.010321
