dt,	 cputime
1,	 32.7828
5,	 6.59201
10,	 3.28766
20,	 1.6541
30,	 1.08479
40,	 0.834345
50,	 0.673344
75,	 0.421395
100,	 0.339673
125,	 0.255204
150,	 0.166358
