dt,	 cputime
1,	 0.537621
5,	 0.109025
10,	 0.05513
20,	 0.028048
30,	 0.04785
40,	 0.033652
50,	 0.029056
75,	 0.019909
100,	 0.015094
125,	 0.010296
150,	 0.010513
