dt,	 cputime
1,	 0.538105
5,	 0.10933
10,	 0.055477
20,	 0.044656
30,	 0.028073
40,	 0.02502
50,	 0.023682
75,	 0.016193
100,	 0.006374
125,	 0.008377
150,	 0.00848
