dt,	 cputime
1,	 0.542584
5,	 0.110847
10,	 0.056173
20,	 0.028802
30,	 0.019522
40,	 0.031865
50,	 0.012287
75,	 0.017167
100,	 0.013201
125,	 0.011402
150,	 0.011329
