0       	0       	0.751065	0       	0.751065	0.751065
0       	0       	0.644543	0       	0.644543	0.644543
0       	0       	0.563759	0       	0.563759	0.563759
0       	0       	0.499793	0       	0.499793	0.499793
0       	0       	0.447798	0       	0.447798	0.447798
0       	0       	0.404421	0       	0.404421	0.404421
0       	0       	0.36731 	0       	0.36731 	0.36731 
0       	0       	0.334803	0       	0.334803	0.334803
0       	0       	0.305694	0       	0.305694	0.305694
0       	0       	0.279078	0       	0.279078	0.279078
0       	0       	0.254236	0       	0.254236	0.254236
0       	0       	0.230558	0       	0.230558	0.230558
0       	0       	0.207482	0       	0.207482	0.207482
0       	0       	0.184429	0       	0.184429	0.184429
0       	0       	0.160725	0       	0.160725	0.160725
0       	0       	0.135484	0       	0.135484	0.135484
0       	0       	0.107408	0       	0.107408	0.107408
0       	0       	0.0745731	0       	0.0745731	0.0745731
0       	0       	0.0358907	0       	0.0358907	0.0358907
0       	0       	0.00508604	0       	0.00508604	0.00508604
0       	0       	0.644543	0       	0.644543	0.644543
0       	0       	0.577862	0       	0.577862	0.577862
0       	0       	0.520176	0       	0.520176	0.520176
0       	0       	0.470353	0       	0.470353	0.470353
0       	0       	0.427182	0       	0.427182	0.427182
0       	0       	0.389458	0       	0.389458	0.389458
0       	0       	0.356093	0       	0.356093	0.356093
0       	0       	0.326161	0       	0.326161	0.326161
0       	0       	0.298887	0       	0.298887	0.298887
0       	0       	0.273622	0       	0.273622	0.273622
0       	0       	0.249809	0       	0.249809	0.249809
0       	0       	0.226937	0       	0.226937	0.226937
0       	0       	0.20451 	0       	0.20451 	0.20451 
0       	0       	0.181992	0       	0.181992	0.181992
0       	0       	0.158738	0       	0.158738	0.158738
0       	0       	0.133882	0       	0.133882	0.133882
0       	0       	0.10614 	0       	0.10614 	0.10614 
0       	0       	0.0736021	0       	0.0736021	0.0736021
0       	0       	0.0352355	0       	0.0352355	0.0352355
0       	0       	0.00490795	0       	0.00490795	0.00490795
0       	0       	0.563759	0       	0.563759	0.563759
0       	0       	0.520176	0       	0.520176	0.520176
0       	0       	0.478147	0       	0.478147	0.478147
0       	0       	0.43925 	0       	0.43925 	0.43925 
0       	0       	0.403771	0       	0.403771	0.403771
0       	0       	0.371511	0       	0.371511	0.371511
0       	0       	0.342085	0       	0.342085	0.342085
0       	0       	0.315046	0       	0.315046	0.315046
0       	0       	0.289946	0       	0.289946	0.289946
0       	0       	0.266356	0       	0.266356	0.266356
0       	0       	0.243863	0       	0.243863	0.243863
0       	0       	0.222059	0       	0.222059	0.222059
0       	0       	0.200513	0       	0.200513	0.200513
0       	0       	0.178736	0       	0.178736	0.178736
0       	0       	0.156114	0       	0.156114	0.156114
0       	0       	0.131803	0       	0.131803	0.131803
0       	0       	0.104533	0       	0.104533	0.104533
0       	0       	0.0724109	0       	0.0724109	0.0724109
0       	0       	0.0344619	0       	0.0344619	0.0344619
0       	0       	0.0047061	0       	0.0047061	0.0047061
0       	0       	0.499793	0       	0.499793	0.499793
0       	0       	0.470353	0       	0.470353	0.470353
0       	0       	0.43925 	0       	0.43925 	0.43925 
0       	0       	0.4087  	0       	0.4087  	0.4087  
0       	0       	0.379579	0       	0.379579	0.379579
0       	0       	0.35217 	0       	0.35217 	0.35217 
0       	0       	0.326468	0       	0.326468	0.326468
0       	0       	0.30232 	0       	0.30232 	0.30232 
0       	0       	0.279497	0       	0.279497	0.279497
0       	0       	0.257733	0       	0.257733	0.257733
0       	0       	0.236731	0       	0.236731	0.236731
0       	0       	0.216168	0       	0.216168	0.216168
0       	0       	0.195674	0       	0.195674	0.195674
0       	0       	0.1748  	0       	0.1748  	0.1748  
0       	0       	0.152963	0       	0.152963	0.152963
0       	0       	0.129336	0       	0.129336	0.129336
0       	0       	0.102664	0       	0.102664	0.102664
